L,H,window_id,model,ticker,val_origin_start,val_origin_end,RMSE,MAE,Directional_Accuracy
42,5,0,ARCH,GXG,2020-01-13,2021-02-01,0.08596851366057354,0.05275654541755381,0.5714285714285714
42,5,0,GARCH,ECH,2020-01-13,2021-02-01,0.061543762315562855,0.043219200255598327,0.4924812030075188
42,5,0,GARCH,EWW,2020-01-13,2021-02-01,0.05872757207161454,0.04156989271283482,0.49624060150375937
42,5,0,GARCH,EWZ,2020-01-13,2021-02-01,0.0781448446292903,0.053257950104381765,0.4924812030075188
42,5,0,GARCH,GXG,2020-01-13,2021-02-01,0.08466400289771812,0.05251877001127515,0.5714285714285714
42,5,0,VAR,ECH,2020-01-13,2021-02-01,0.06122121428099221,0.04256747923004648,0.5075187969924813
42,5,0,VAR,EWW,2020-01-13,2021-02-01,0.05875318585468261,0.04134118183523857,0.4924812030075188
42,5,0,VAR,EWZ,2020-01-13,2021-02-01,0.0778785416307856,0.05316315105235689,0.48120300751879697
42,5,0,VAR,GXG,2020-01-13,2021-02-01,0.08605127766499594,0.05289235738305273,0.556390977443609
42,5,0,Ridge,ECH,2020-01-13,2021-02-01,0.06374919308447097,0.044144489461946476,0.5451127819548872
42,5,0,Ridge,EWW,2020-01-13,2021-02-01,0.062093740528628115,0.04228153297254374,0.5827067669172933
42,5,0,Ridge,EWZ,2020-01-13,2021-02-01,0.09181773535063663,0.06425209601431442,0.5263157894736842
42,5,0,Ridge,GXG,2020-01-13,2021-02-01,0.09180250816524554,0.05748271116141652,0.5864661654135338
42,5,0,MLP,ECH,2020-01-13,2021-02-01,0.5670301430520412,0.3937355030452368,0.462406015037594
42,5,0,MLP,EWW,2020-01-13,2021-02-01,0.7112109130845166,0.4984019517564386,0.518796992481203
42,5,0,MLP,EWZ,2020-01-13,2021-02-01,0.5163305884158194,0.37457657986237913,0.4924812030075188
42,5,0,MLP,GXG,2020-01-13,2021-02-01,0.6232383301952759,0.4344874102607359,0.4699248120300752
42,5,0,Random Forest,ECH,2020-01-13,2021-02-01,0.06119502893097203,0.042166236191006914,0.5789473684210527
42,5,0,Random Forest,EWW,2020-01-13,2021-02-01,0.05863590642855973,0.04091838968862096,0.5639097744360902
42,5,0,Random Forest,EWZ,2020-01-13,2021-02-01,0.07816246799562131,0.05282507199786499,0.5526315789473685
42,5,0,Random Forest,GXG,2020-01-13,2021-02-01,0.08711702327993129,0.052936045713955215,0.5789473684210527
42,5,0,Diffusion,ECH,2020-01-13,2021-02-01,0.06065599362961503,0.04189887354969334,0.5676691729323309
42,5,0,Diffusion,EWW,2020-01-13,2021-02-01,0.05961147841959967,0.040703755903372406,0.5375939849624061
42,5,0,Diffusion,EWZ,2020-01-13,2021-02-01,0.07858839470274429,0.05214266079663139,0.6090225563909775
42,5,0,Diffusion,GXG,2020-01-13,2021-02-01,0.08699817267014918,0.05233753583612664,0.6090225563909775
42,5,1,Random Walk,ECH,2020-10-01,2021-10-20,0.0388262749513578,0.030601454883708103,0.0
42,5,1,Random Walk,EWW,2020-10-01,2021-10-20,0.030013132614188955,0.0232067932339286,0.0
42,5,1,Random Walk,EWZ,2020-10-01,2021-10-20,0.04201062559996017,0.03236742635694828,0.0
42,5,1,Random Walk,GXG,2020-10-01,2021-10-20,0.037038265278195384,0.028415468987691074,0.0
42,5,1,Historical Mean,ECH,2020-10-01,2021-10-20,0.038700368825254725,0.030300326273768875,0.5488721804511278
42,5,1,Historical Mean,EWW,2020-10-01,2021-10-20,0.029789318988827564,0.02311593539733959,0.48872180451127817
42,5,1,Historical Mean,EWZ,2020-10-01,2021-10-20,0.04193709105257854,0.03231626800486915,0.5338345864661654
42,5,1,Historical Mean,GXG,2020-10-01,2021-10-20,0.03702854079390408,0.02819011994253873,0.5451127819548872
42,5,1,AR Linear,ECH,2020-10-01,2021-10-20,0.03912112322584193,0.03100625063896026,0.462406015037594
42,5,1,AR Linear,EWW,2020-10-01,2021-10-20,0.03051800129688739,0.023455384901647704,0.4924812030075188
42,5,1,AR Linear,EWZ,2020-10-01,2021-10-20,0.04223922829272538,0.03238818680664627,0.5225563909774437
42,5,1,AR Linear,GXG,2020-10-01,2021-10-20,0.03713966107701624,0.02851416267387767,0.5075187969924813
42,5,1,ARIMA,ECH,2020-10-01,2021-10-20,0.03965207101385212,0.03127102297139826,0.5488721804511278
42,5,1,ARIMA,EWW,2020-10-01,2021-10-20,0.03403164685296983,0.026633574634573318,0.4699248120300752
42,5,1,ARIMA,EWZ,2020-10-01,2021-10-20,0.04299927244112166,0.032806034704355634,0.49624060150375937
42,5,1,ARIMA,GXG,2020-10-01,2021-10-20,0.03791607172061198,0.029044330401826808,0.4323308270676692
42,5,1,ARCH,ECH,2020-10-01,2021-10-20,0.03882295092821309,0.03061410076776212,0.4849624060150376
42,5,1,ARCH,EWW,2020-10-01,2021-10-20,0.030114049812393545,0.023273368353386635,0.45112781954887216
42,5,1,ARCH,EWZ,2020-10-01,2021-10-20,0.0419596660357621,0.032347303750482746,0.5075187969924813
42,5,1,ARCH,GXG,2020-10-01,2021-10-20,0.036932450157248,0.02837541963841595,0.5300751879699248
42,5,1,GARCH,ECH,2020-10-01,2021-10-20,0.038844488261804984,0.030682306701411356,0.4849624060150376
42,5,1,GARCH,EWW,2020-10-01,2021-10-20,0.030477141735386994,0.023486233878479708,0.45112781954887216
42,5,1,GARCH,EWZ,2020-10-01,2021-10-20,0.043554432147654774,0.033527107907763476,0.5075187969924813
42,5,1,GARCH,GXG,2020-10-01,2021-10-20,0.03721739487574556,0.028626005289659036,0.5300751879699248
42,5,1,VAR,ECH,2020-10-01,2021-10-20,0.038884617285055566,0.030741732471649123,0.42105263157894735
42,5,1,VAR,EWW,2020-10-01,2021-10-20,0.030569111678707322,0.023608845145636232,0.42105263157894735
42,5,1,VAR,EWZ,2020-10-01,2021-10-20,0.04198310298504457,0.032335595178291224,0.5451127819548872
42,5,1,VAR,GXG,2020-10-01,2021-10-20,0.037182120492546836,0.028599674909736313,0.4924812030075188
42,5,1,Ridge,ECH,2020-10-01,2021-10-20,0.03823819506091198,0.02948534473070889,0.6090225563909775
42,5,1,Ridge,EWW,2020-10-01,2021-10-20,0.03170413992003182,0.024574805470751335,0.5037593984962406
42,5,1,Ridge,EWZ,2020-10-01,2021-10-20,0.043985207725829194,0.03386142152779376,0.4774436090225564
42,5,1,Ridge,GXG,2020-10-01,2021-10-20,0.038326710371795296,0.028791894773613835,0.5827067669172933
42,5,1,MLP,ECH,2020-10-01,2021-10-20,0.2104421102155085,0.16523933005712707,0.5112781954887218
42,5,1,MLP,EWW,2020-10-01,2021-10-20,0.25522120008767274,0.2019569072928806,0.4849624060150376
42,5,1,MLP,EWZ,2020-10-01,2021-10-20,0.27254537398338496,0.20949217847968085,0.48120300751879697
42,5,1,MLP,GXG,2020-10-01,2021-10-20,0.23682060121282755,0.18059915181605368,0.5789473684210527
42,5,1,Random Forest,ECH,2020-10-01,2021-10-20,0.03908102139867523,0.030747117554215737,0.47368421052631576
42,5,1,Random Forest,EWW,2020-10-01,2021-10-20,0.030982824122112423,0.02406733249894577,0.44360902255639095
42,5,1,Random Forest,EWZ,2020-10-01,2021-10-20,0.04208738019853398,0.03265379701093961,0.5338345864661654
42,5,1,Random Forest,GXG,2020-10-01,2021-10-20,0.037549132629295164,0.029173638435727407,0.4774436090225564
42,5,1,Diffusion,ECH,2020-10-01,2021-10-20,0.03687178724566289,0.028315227595405775,0.6127819548872181
42,5,1,Diffusion,EWW,2020-10-01,2021-10-20,0.028964637666471567,0.022411721865282636,0.5789473684210527
42,5,1,Diffusion,EWZ,2020-10-01,2021-10-20,0.04280230534379687,0.033033312389826854,0.5526315789473685
42,5,1,Diffusion,GXG,2020-10-01,2021-10-20,0.035920878949184144,0.02727797894194067,0.6015037593984962
42,5,2,Random Walk,ECH,2021-06-23,2022-07-13,0.04707651802633418,0.03854364961347243,0.0
42,5,2,Random Walk,EWW,2021-06-23,2022-07-13,0.02950502550012526,0.02375275247261052,0.0
42,5,2,Random Walk,EWZ,2021-06-23,2022-07-13,0.045039014931668224,0.03525250011509517,0.0
42,5,2,Random Walk,GXG,2021-06-23,2022-07-13,0.04148709145263148,0.030613813884089354,0.0
42,5,2,Historical Mean,ECH,2021-06-23,2022-07-13,0.047520053826119686,0.038883130185210335,0.39097744360902253
42,5,2,Historical Mean,EWW,2021-06-23,2022-07-13,0.029702464452003842,0.02397390898462416,0.424812030075188
42,5,2,Historical Mean,EWZ,2021-06-23,2022-07-13,0.04469950143344381,0.03493622589358975,0.575187969924812
42,5,2,Historical Mean,GXG,2021-06-23,2022-07-13,0.04128804004063853,0.03043881265095718,0.5375939849624061
42,5,2,AR Linear,ECH,2021-06-23,2022-07-13,0.04774643981628895,0.0388282450421507,0.4924812030075188
42,5,2,AR Linear,EWW,2021-06-23,2022-07-13,0.029561082370997558,0.0238652567466152,0.5037593984962406
42,5,2,AR Linear,EWZ,2021-06-23,2022-07-13,0.044997089503600124,0.035185177027500986,0.4924812030075188
42,5,2,AR Linear,GXG,2021-06-23,2022-07-13,0.04057433144434508,0.03017116287879638,0.5601503759398496
42,5,2,ARIMA,ECH,2021-06-23,2022-07-13,0.047754846994723425,0.03894519713129467,0.5413533834586466
42,5,2,ARIMA,EWW,2021-06-23,2022-07-13,0.032946149706252675,0.026548098695414312,0.47368421052631576
42,5,2,ARIMA,EWZ,2021-06-23,2022-07-13,0.04570158367885444,0.035577233244484946,0.46616541353383456
42,5,2,ARIMA,GXG,2021-06-23,2022-07-13,0.04192256985532801,0.030656083522990436,0.5075187969924813
42,5,2,ARCH,ECH,2021-06-23,2022-07-13,0.04703611487580703,0.038531121813877606,0.4699248120300752
42,5,2,ARCH,EWW,2021-06-23,2022-07-13,0.029515391463973428,0.023754151893314174,0.5112781954887218
42,5,2,ARCH,EWZ,2021-06-23,2022-07-13,0.045314057746019175,0.03556550582836496,0.47368421052631576
42,5,2,ARCH,GXG,2021-06-23,2022-07-13,0.04116475150044537,0.030453363985153695,0.5488721804511278
42,5,2,GARCH,ECH,2021-06-23,2022-07-13,0.04694858194330615,0.038515626737229657,0.4699248120300752
42,5,2,GARCH,EWW,2021-06-23,2022-07-13,0.02956956266750087,0.02377103206531049,0.5112781954887218
42,5,2,GARCH,EWZ,2021-06-23,2022-07-13,0.047551745703220225,0.03751069657065961,0.47368421052631576
42,5,2,GARCH,GXG,2021-06-23,2022-07-13,0.04098554566762008,0.03067804797442722,0.5488721804511278
42,5,2,VAR,ECH,2021-06-23,2022-07-13,0.04695364919250962,0.03856597660765068,0.4849624060150376
42,5,2,VAR,EWW,2021-06-23,2022-07-13,0.029487260146046555,0.023821129158006014,0.462406015037594
42,5,2,VAR,EWZ,2021-06-23,2022-07-13,0.045402843845746846,0.03565917924367669,0.462406015037594
42,5,2,VAR,GXG,2021-06-23,2022-07-13,0.0411453077436354,0.030467091296492933,0.5300751879699248
42,5,2,Ridge,ECH,2021-06-23,2022-07-13,0.05120189261572916,0.04130622558323672,0.45112781954887216
42,5,2,Ridge,EWW,2021-06-23,2022-07-13,0.03269922551917135,0.02602560901490632,0.49624060150375937
42,5,2,Ridge,EWZ,2021-06-23,2022-07-13,0.04930231343791288,0.03789575604119041,0.424812030075188
42,5,2,Ridge,GXG,2021-06-23,2022-07-13,0.04397734675906646,0.032593074880842066,0.518796992481203
42,5,2,MLP,ECH,2021-06-23,2022-07-13,0.2664512511441141,0.2082055509491704,0.518796992481203
42,5,2,MLP,EWW,2021-06-23,2022-07-13,0.26519034093277744,0.2136067899841237,0.4924812030075188
42,5,2,MLP,EWZ,2021-06-23,2022-07-13,0.2727699577132412,0.20986922108097272,0.5300751879699248
42,5,2,MLP,GXG,2021-06-23,2022-07-13,0.21778999065838947,0.17186495158639586,0.4548872180451128
42,5,2,Random Forest,ECH,2021-06-23,2022-07-13,0.04775149325881249,0.03907886755894188,0.4473684210526316
42,5,2,Random Forest,EWW,2021-06-23,2022-07-13,0.030100592349171656,0.02406875199324696,0.44360902255639095
42,5,2,Random Forest,EWZ,2021-06-23,2022-07-13,0.04555510290082506,0.03581029297038384,0.47368421052631576
42,5,2,Random Forest,GXG,2021-06-23,2022-07-13,0.04281570867667224,0.03182099225408295,0.42105263157894735
42,5,2,Diffusion,ECH,2021-06-23,2022-07-13,0.04825885700996414,0.03916529269972945,0.4774436090225564
42,5,2,Diffusion,EWW,2021-06-23,2022-07-13,0.03086025962611418,0.024173880614893516,0.5714285714285714
42,5,2,Diffusion,EWZ,2021-06-23,2022-07-13,0.04618565130462809,0.03576864747641386,0.5300751879699248
42,5,2,Diffusion,GXG,2021-06-23,2022-07-13,0.04315219193609732,0.031919974864266676,0.5375939849624061
42,5,3,Random Walk,ECH,2022-03-14,2023-04-03,0.04849294442106847,0.039644830924120696,0.0
42,5,3,Random Walk,EWW,2022-03-14,2023-04-03,0.03401019470462533,0.027565664681510636,0.0
42,5,3,Random Walk,EWZ,2022-03-14,2023-04-03,0.05272954701890007,0.04187148700993539,0.0
42,5,3,Random Walk,GXG,2022-03-14,2023-04-03,0.0480283058594086,0.03876372776499631,0.0
42,5,3,Historical Mean,ECH,2022-03-14,2023-04-03,0.04912425277150265,0.04008829208523043,0.4398496240601504
42,5,3,Historical Mean,EWW,2022-03-14,2023-04-03,0.034289810203295364,0.027816903313171423,0.41729323308270677
42,5,3,Historical Mean,EWZ,2022-03-14,2023-04-03,0.05321598705991449,0.042348879978561,0.41729323308270677
42,5,3,Historical Mean,GXG,2022-03-14,2023-04-03,0.04819854911540762,0.03883830943233778,0.5375939849624061
42,5,3,AR Linear,ECH,2022-03-14,2023-04-03,0.0485391793621442,0.039660865342756535,0.5037593984962406
42,5,3,AR Linear,EWW,2022-03-14,2023-04-03,0.034054451873741926,0.027602822827484268,0.5375939849624061
42,5,3,AR Linear,EWZ,2022-03-14,2023-04-03,0.05302304474309411,0.04211920312881021,0.4699248120300752
42,5,3,AR Linear,GXG,2022-03-14,2023-04-03,0.04757010653282047,0.03851262562324363,0.5263157894736842
42,5,3,ARIMA,ECH,2022-03-14,2023-04-03,0.049888646030534424,0.04066265600302223,0.5150375939849624
42,5,3,ARIMA,EWW,2022-03-14,2023-04-03,0.03596387194911926,0.028626548101476815,0.5075187969924813
42,5,3,ARIMA,EWZ,2022-03-14,2023-04-03,0.05328151963672953,0.04240042925609623,0.49624060150375937
42,5,3,ARIMA,GXG,2022-03-14,2023-04-03,0.048329218030508866,0.038939224301349225,0.5037593984962406
42,5,3,ARCH,ECH,2022-03-14,2023-04-03,0.048496789936667645,0.039652447649744633,0.4699248120300752
42,5,3,ARCH,EWW,2022-03-14,2023-04-03,0.03404127722212135,0.027599254119026438,0.43609022556390975
42,5,3,ARCH,EWZ,2022-03-14,2023-04-03,0.052801784998867,0.042232940580453036,0.4849624060150376
42,5,3,ARCH,GXG,2022-03-14,2023-04-03,0.047755743265297426,0.03861407499494991,0.5375939849624061
42,5,3,GARCH,ECH,2022-03-14,2023-04-03,0.04851014000307688,0.03967529782661647,0.4699248120300752
42,5,3,GARCH,EWW,2022-03-14,2023-04-03,0.03415079447357627,0.027708480514587307,0.43609022556390975
42,5,3,GARCH,EWZ,2022-03-14,2023-04-03,0.05456623329062503,0.04406744398352536,0.4849624060150376
42,5,3,GARCH,GXG,2022-03-14,2023-04-03,0.04784300186581118,0.03869155639910265,0.5375939849624061
42,5,3,VAR,ECH,2022-03-14,2023-04-03,0.04856438323113432,0.03971605197275654,0.4849624060150376
42,5,3,VAR,EWW,2022-03-14,2023-04-03,0.03388836085975816,0.027453624907221894,0.5037593984962406
42,5,3,VAR,EWZ,2022-03-14,2023-04-03,0.05267328498337139,0.04212089517674671,0.4699248120300752
42,5,3,VAR,GXG,2022-03-14,2023-04-03,0.04753761517119413,0.038449938920963,0.575187969924812
42,5,3,Ridge,ECH,2022-03-14,2023-04-03,0.05136742049364116,0.04132090148691582,0.5037593984962406
42,5,3,Ridge,EWW,2022-03-14,2023-04-03,0.037203003314799615,0.03011277203939247,0.46616541353383456
42,5,3,Ridge,EWZ,2022-03-14,2023-04-03,0.057336403565018505,0.046117698518032095,0.39849624060150374
42,5,3,Ridge,GXG,2022-03-14,2023-04-03,0.051506827335656216,0.04151338602506728,0.47368421052631576
42,5,3,MLP,ECH,2022-03-14,2023-04-03,0.16354436296653246,0.13065776458888217,0.48120300751879697
42,5,3,MLP,EWW,2022-03-14,2023-04-03,0.2326451147208895,0.18666109094618447,0.4774436090225564
42,5,3,MLP,EWZ,2022-03-14,2023-04-03,0.18832384010100855,0.14429269076288345,0.5451127819548872
42,5,3,MLP,GXG,2022-03-14,2023-04-03,0.18299509867589892,0.14607460671369207,0.4849624060150376
42,5,3,Random Forest,ECH,2022-03-14,2023-04-03,0.049538168719745534,0.04074321632808251,0.41729323308270677
42,5,3,Random Forest,EWW,2022-03-14,2023-04-03,0.03495419596936968,0.028391819879538278,0.46616541353383456
42,5,3,Random Forest,EWZ,2022-03-14,2023-04-03,0.05324513320108848,0.04287342955569996,0.462406015037594
42,5,3,Random Forest,GXG,2022-03-14,2023-04-03,0.048609246172811114,0.03934908191881611,0.4398496240601504
42,5,3,Diffusion,ECH,2022-03-14,2023-04-03,0.0501710353193392,0.04108616821010461,0.43609022556390975
42,5,3,Diffusion,EWW,2022-03-14,2023-04-03,0.03497821329034062,0.028268332849616974,0.4849624060150376
42,5,3,Diffusion,EWZ,2022-03-14,2023-04-03,0.05568859408792911,0.044681492053934846,0.41729323308270677
42,5,3,Diffusion,GXG,2022-03-14,2023-04-03,0.04974035942795191,0.039740339916991725,0.47368421052631576
42,5,4,Random Walk,ECH,2022-12-02,2023-12-22,0.033015095549855676,0.027215909909972674,0.0
42,5,4,Random Walk,EWW,2022-12-02,2023-12-22,0.032228778367544786,0.02490750451744646,0.0
42,5,4,Random Walk,EWZ,2022-12-02,2023-12-22,0.0383868877605464,0.03052810820947708,0.0
42,5,4,Random Walk,GXG,2022-12-02,2023-12-22,0.03725860870045209,0.029882063892004648,0.0
42,5,4,Historical Mean,ECH,2022-12-02,2023-12-22,0.033106837439648,0.027327766172055682,0.5037593984962406
42,5,4,Historical Mean,EWW,2022-12-02,2023-12-22,0.032355444626678755,0.024783089288512857,0.5714285714285714
42,5,4,Historical Mean,EWZ,2022-12-02,2023-12-22,0.03867816361913971,0.030632700114652814,0.5037593984962406
42,5,4,Historical Mean,GXG,2022-12-02,2023-12-22,0.03751136735628957,0.030117256738018423,0.4398496240601504
42,5,4,AR Linear,ECH,2022-12-02,2023-12-22,0.03318018844847691,0.02738248838234601,0.462406015037594
42,5,4,AR Linear,EWW,2022-12-02,2023-12-22,0.03220816485910723,0.024912387820476747,0.4849624060150376
42,5,4,AR Linear,EWZ,2022-12-02,2023-12-22,0.0386699176141422,0.030756059418781102,0.4699248120300752
42,5,4,AR Linear,GXG,2022-12-02,2023-12-22,0.037070174646532325,0.02960096600023777,0.5526315789473685
42,5,4,ARIMA,ECH,2022-12-02,2023-12-22,0.03484819762118025,0.028211489511971916,0.4924812030075188
42,5,4,ARIMA,EWW,2022-12-02,2023-12-22,0.0331188544439073,0.02520971310509293,0.5150375939849624
42,5,4,ARIMA,EWZ,2022-12-02,2023-12-22,0.03877924876089338,0.030742465851286965,0.5225563909774437
42,5,4,ARIMA,GXG,2022-12-02,2023-12-22,0.03842547803065963,0.030536971934615024,0.5150375939849624
42,5,4,ARCH,ECH,2022-12-02,2023-12-22,0.0330151439608397,0.02722594746653034,0.4473684210526316
42,5,4,ARCH,EWW,2022-12-02,2023-12-22,0.0322250125619358,0.024904654886528616,0.5075187969924813
42,5,4,ARCH,EWZ,2022-12-02,2023-12-22,0.03842886070149874,0.030894148046646572,0.45864661654135336
42,5,4,ARCH,GXG,2022-12-02,2023-12-22,0.03712108234729712,0.029743943509196253,0.5413533834586466
42,5,4,GARCH,ECH,2022-12-02,2023-12-22,0.033017815971264096,0.027256818561707502,0.4473684210526316
42,5,4,GARCH,EWW,2022-12-02,2023-12-22,0.03222155558590091,0.024902901714025625,0.5075187969924813
42,5,4,GARCH,EWZ,2022-12-02,2023-12-22,0.03944434488188092,0.03238310717181045,0.45864661654135336
42,5,4,GARCH,GXG,2022-12-02,2023-12-22,0.037471424392246676,0.029878329552055157,0.5413533834586466
42,5,4,VAR,ECH,2022-12-02,2023-12-22,0.03301004521164921,0.027192142483888914,0.5037593984962406
42,5,4,VAR,EWW,2022-12-02,2023-12-22,0.03220529121236503,0.024976098440191996,0.5
42,5,4,VAR,EWZ,2022-12-02,2023-12-22,0.03828983951128643,0.03071434602274989,0.4699248120300752
42,5,4,VAR,GXG,2022-12-02,2023-12-22,0.03722761581171507,0.029834061585506697,0.5225563909774437
42,5,4,Ridge,ECH,2022-12-02,2023-12-22,0.03442994315430622,0.028615432428652242,0.5263157894736842
42,5,4,Ridge,EWW,2022-12-02,2023-12-22,0.03255973957505502,0.025436508877191646,0.5676691729323309
42,5,4,Ridge,EWZ,2022-12-02,2023-12-22,0.04454418533654114,0.03662869671714313,0.42857142857142855
42,5,4,Ridge,GXG,2022-12-02,2023-12-22,0.04039274411350272,0.033154419606579034,0.4699248120300752
42,5,4,MLP,ECH,2022-12-02,2023-12-22,0.13938063240543166,0.10255786885028385,0.5300751879699248
42,5,4,MLP,EWW,2022-12-02,2023-12-22,0.19942131957310913,0.15184074955700327,0.5601503759398496
42,5,4,MLP,EWZ,2022-12-02,2023-12-22,0.19005116054939386,0.14320140818978658,0.4699248120300752
42,5,4,MLP,GXG,2022-12-02,2023-12-22,0.21068994304036542,0.14890790322963118,0.44360902255639095
42,5,4,Random Forest,ECH,2022-12-02,2023-12-22,0.03376655021040149,0.02779752447470738,0.45864661654135336
42,5,4,Random Forest,EWW,2022-12-02,2023-12-22,0.032438255008613054,0.025222293548185126,0.5150375939849624
42,5,4,Random Forest,EWZ,2022-12-02,2023-12-22,0.03856233158765063,0.030877383445802126,0.5338345864661654
42,5,4,Random Forest,GXG,2022-12-02,2023-12-22,0.03741804509129276,0.03010825581411281,0.45864661654135336
42,5,4,Diffusion,ECH,2022-12-02,2023-12-22,0.03279794598644389,0.027194095070777823,0.48120300751879697
42,5,4,Diffusion,EWW,2022-12-02,2023-12-22,0.03135743870200848,0.024370514069989455,0.6090225563909775
42,5,4,Diffusion,EWZ,2022-12-02,2023-12-22,0.037896953826970496,0.030179179587542095,0.5375939849624061
42,5,4,Diffusion,GXG,2022-12-02,2023-12-22,0.037480526297043126,0.030176150121199577,0.4548872180451128
